name,url,rating,num_reviews,location,categories,last_reviews_count,errors_at,address,menu_url,menu_items_scraped_flag,top_food_items
The Kennison,/biz/the-kennison-chicago,4.0,145,"Chicago, IL","American (New), Bars",145,-1,"1800 N Lincoln Ave, Chicago, IL 60614",/menu/the-kennison-chicago/dinner,1,"['Gooey Butter Cake', 'Ravioli', 'East & West Coast Oysters', 'Banana French Toast', 'Pappardelle', 'Avocado Toast', 'Steak Frites', 'Scallops', 'Breakfast Your Way', 'Market Salad']"
Morning Squeeze,/biz/morning-squeeze-scottsdale,3.5,738,"Phoenix, AZ","Breakfast & Brunch, American (New)",737,-1,"4233 N Scottsdale Rd, Scottsdale, AZ 85251",/menu/morning-squeeze-scottsdale,1,"['Eggs Benedict', 'French Toast', 'Pulled Pork Benedict', 'Hangover Bowl', 'Scrambled Eggs', 'Steak and Eggs']"
Ike’s Love & Sandwiches,/biz/ikes-love-and-sandwiches-tempe-8,4.0,547,"Phoenix, AZ","Sandwiches, Gluten-Free, Vegan",543,-1,"7420 S Rural Rd, Tempe, AZ 85283",/menu/ikes-love-and-sandwiches-tempe-8,1,"['The Bear Hug', 'Tony Soprano Sandwich', 'Adam Richman Sandwich', '5 Spiffy Tiffy Sandwich', 'Matt Cain Sandwich', 'Menage a Trois Sandwich', 'Going Home for Thanksgiving Sandwich', 'The Count of Monte Chase-o', ""Paul Reuben's Sandwich"", 'Pat Tillman Sandwich']"
Pizza on 40th,/biz/pizza-on-40th-phoenix,4.0,155,"Phoenix, AZ",Pizza,155,-1,"3937 E Indian School Rd, Phoenix, AZ 85018",/menu/pizza-on-40th-phoenix,1,"['Classic Pepperoni Pizza', 'Buffalo Wings', 'Cheesesteak']"
Word Of Mouth Grill,/biz/word-of-mouth-grill-tempe-2,4.5,186,"Phoenix, AZ","Barbeque, Smokehouse, Chicken Wings",187,-1,"7660 S McClintock Dr, Tempe, AZ 85284",,0,"['Pulled Pork Sandwich', 'Rib Tips', 'Hot Links', 'Pulled Chicken', 'Pork Belly Sandwich', 'Glazed Sweet Potato Pies', 'Smoked Sweet Potato Pie', 'Meat Combo Plates', 'Brisket Sandwich', 'Smoked Brisket']"
Shinsen Evanston,/biz/shinsen-evanston-evanston,4.5,62,"Chicago, IL","Sushi Bars, Thai, Japanese",62,-1,"1322 Chicago Ave, Evanston, IL 60201",,0,"['Black Widow', 'Tamarind Noodle', 'Skirt Steak', 'Shishito', 'Pork Belly', 'Tofu', 'Tantanmen Ramen Noodle', 'Red Curry Mussels', 'Spicy Tuna', 'Karaage']"
Los Sombreros,/biz/los-sombreros-phoenix,4.0,59,"Phoenix, AZ",Mexican,59,-1,"322 E Camelback Rd, Phoenix, AZ 85012",,0,"['Pollo Con Espinacas', 'Lamb Adobo', 'Carnitas Tacos', 'Flautas', 'Alambre Ribeye Steak', 'Tamales', 'Puerco En Chipotle', 'Queso Fundido']"
Dos Urban Cantina,/biz/dos-urban-cantina-chicago,4.0,364,"Chicago, IL","Mexican, Breakfast & Brunch, Cocktail Bars",364,-1,"2829 W Armitage Ave, Chicago, IL 60647",,0,"['Carnitas', 'Octopus', 'Grilled Mushrooms', 'Shrimp Taquitos', 'Coconut Tres Leches', 'Tamales', 'Raw Scallops', 'Sweet Corn Tamal', 'Tostada', 'Goat Albondigas']"
En Hakkore,/biz/en-hakkore-chicago-10,4.5,708,"Chicago, IL","Korean, Tacos",707,-1,"1840 N Damen Ave, Chicago, IL 60647",,0,"['2 Paratha Tacos', 'Beef Bibimbap', 'Pork Bibimbap', 'Pork Paratha Taco', 'Japchae']"
Lawrence Fish Market,/biz/lawrence-fish-market-chicago-2,4.5,864,"Chicago, IL","Sushi Bars, Seafood",863,"[(0, 0)]","3920 W Lawrence Ave, Chicago, IL 60625",,0,"['Spicy Tuna Roll', 'Super White Tuna', 'White Tuna Rolls', 'Dragon Roll', 'Spider Roll', 'Party Tray', 'Tuna Avocado Roll', 'Rainbow Roll', 'Godzilla Roll', 'California Roll']"
Vincent’s On Camelback,/biz/vincents-on-camelback-phoenix,4.0,186,"Phoenix, AZ",French,186,-1,"3930 E Camelback Rd, Phoenix, AZ 85018",/menu/vincents-on-camelback-phoenix/dinner-menu,1,"['Duck Confit', ""Jack Daniel's Pecan Pie"", 'Beef Tenderloin', 'Smoked Salmon Quesadilla', 'Halibut', 'Arugula Salad']"
Marigold Maison- Paradise Valley,/biz/marigold-maison-paradise-valley-phoenix,4.0,610,"Phoenix, AZ",Indian,612,-1,"4720 E Cactus Rd, Phoenix, AZ 85032",/menu/marigold-maison-paradise-valley-phoenix/dinner-menu,1,"['Chicken Tikka', 'Chicken Tikka Masala', 'Lamb Vindaloo', 'Lamb Chops', 'Lamb Curry', 'Turmeric Lentil Soup', 'Paneer Tikka', 'Samosa Chaat', 'Tandoori Chicken', 'Malai Kofta']"
Mellow Mushroom,/biz/mellow-mushroom-tempe-3,3.5,613,"Phoenix, AZ","Pizza, Bars, Sandwiches",614,-1,"740 S Mill Ave, Tempe, AZ 85281",/menu/mellow-mushroom-tempe-3/main-menu,1,"['Kosmic Karma', 'House Special', 'Pepperoni Pizza', 'Buffalo Chicken', 'Caesar Salad', 'Bruschetta', 'Enlightened Spinach Salad']"
Portillo’s Hot Dogs,/biz/portillos-hot-dogs-tempe-3,3.5,868,"Phoenix, AZ","Salad, Burgers, Hot Dogs",864,-1,"65 S Mcclintock Dr, Tempe, AZ 85281",/menu/portillos-hot-dogs-tempe-3,1,"['Italian Beef', 'Big Beef', 'Chopped Salad', 'Char-grilled Italian Sausage', 'Beef-n-cheddar Croissant']"
China Magic Noodle House,/biz/china-magic-noodle-house-chandler,4.0,627,"Phoenix, AZ","Chinese, Noodles",625,-1,"2015 N Dobson Rd, Chandler, AZ 85224",/menu/china-magic-noodle-house-chandler,1,"['8 Pan Fried Dumplings', 'House Special Stir Fried Noodle', 'Seafood', 'Beef Stew with Noodles Soup', 'Ox-tail with Noodles Soup', 'Chicken Fried Rice', '8 Steam Dumplings', 'Beef with Stir-fried Noodles', 'Cold Spicy Pig Ear', 'Braised Noodle with Sesame Paste']"
Anhelo Restaurant,/biz/anhelo-restaurant-phoenix,4.5,79,"Phoenix, AZ","American (New), Wine Bars",79,-1,"628 E Adams St, Phoenix, AZ 85004",,0,"['Sweet Pea Risotto', 'Roasted Cauliflower', 'Pan Seared Chicken']"
Seasons 52 - Takeout & Delivery Available,/biz/seasons-52-takeout-and-delivery-available-phoenix,4.0,768,"Phoenix, AZ","American (New), Wine Bars, Seafood",769,-1,"2502 E Camelback Rd, Phoenix, AZ 85016",/menu/seasons-52-takeout-and-delivery-available-phoenix/takeout,1,"['Wood-grilled Filet Mignon', 'Brick Oven-roasted Chilean Sea Bass', 'Pecan Pie', 'Wood-grilled Pork Tenderloin', 'Lump Crab Cake', 'Cedar Plank-roasted Salmon', 'Ahi Tuna Tartare', 'Lump Crab and Shrimp-stuffed Mushrooms', 'Caramelized Grilled Sea Scallops', 'Wood-grilled Boneless Rainbow Trout']"
Malee’s Thai Bistro,/biz/malees-thai-bistro-scottsdale,4.0,973,"Phoenix, AZ","Thai, Asian Fusion, Bars",973,-1,"7131 E Main St, Scottsdale, AZ 85251",/menu/malees-thai-bistro-scottsdale,1,"['Tom Ka Gai Soup', 'Pad Thai', 'Crispy Basil Chicken', 'Drunken Dragon Noodles', 'Spring Rolls', 'Yellow Curry', 'Tom Yum Soup', 'Crispy Mango Fish', 'Siamese Kisses', 'Coco Chili Fish']"
Tap And Bowl,/biz/tap-and-bowl-scottsdale,4.5,165,"Phoenix, AZ","American (New), Beer Bar, Cocktail Bars",165,-1,"4400 N Scottsdale Rd, Scottsdale, AZ 85251",,0,"['Fried Chicken Mac and Cheese Bowl', 'Cali Rice Bowl', 'Beef Stroganoff', 'Chicken Couscous Lebanese', 'Atlantic Salmon', 'Poke and Pork Bowl', 'Pork Belly Bowl', 'Cauliflower Rice', 'Korean Pork Bowl', 'Ahi Poke Salad']"
Giving Tree Cafe,/biz/giving-tree-cafe-phoenix-2,4.5,142,"Phoenix, AZ","Vegetarian, Gluten-Free, Juice Bars & Smoothies",142,-1,"2024 N 7th St, Phoenix, AZ 85006",,0,"['Buddha Bowl', 'Chocolate Hazelnut Pie', 'Rose Cardamom Pie', 'Vegan Seafood Gumbo', 'Jackfruit BBQ Sandwich', 'Vegan Caesar Salad', 'Lentil Pancake Platter', 'Fomo Platter', 'Avocado Toast', 'Cacao Heaven']"
Community Tavern,/biz/community-tavern-chicago-3,4.5,425,"Chicago, IL","American (New), Cocktail Bars, Desserts",426,-1,"4038 N Milwaukee Ave, Chicago, IL 60641",,0,"['Steak Frites', 'House Charcuterie Plate', 'Chicken and Kimchi Dumplings', 'Tomahawk Pork Chop', 'Braised Short Rib', 'Short Rib Dumplings', 'Beet Salad', 'King Crab Legs', 'Crispy Rice Noodles', 'Double Cheeseburger']"
Rollapalooza,/biz/rollapalooza-chicago,4.5,453,"Chicago, IL","Sushi Bars, Japanese",453,-1,"3344 N Halsted St, Chicago, IL 60657",,0,"['Spicy Tataki', 'Spicy Tuna Roll', 'Black Monster', 'Mafia', 'Dragon', 'Shumai', 'Meguan', 'Shrimp Tempura Roll', 'Godzilla', 'Turtle']"
Hot Dog Station,/biz/hot-dog-station-chicago-2,4.5,182,"Chicago, IL","Hot Dogs, Burgers",182,-1,"4742 N Kimball, Chicago, IL 60625",,0,"['Italian Beef', 'Chicago Dog', 'Veggie Dog', 'Maxwell Street Polish', 'Diablo Dog', 'Double Cheeseburger', 'Baltimore Dog']"
Sakura Teppanyaki & Sushi,/biz/sakura-teppanyaki-and-sushi-chicago,3.5,476,"Chicago, IL","Sushi Bars, Asian Fusion, Teppanyaki",476,-1,"730 W Diversey Pkwy, Chicago, IL 60614",,0,"['Golden Shrimp', 'Spicy Tuna Roll', 'Dragon Roll', 'New York Roll', 'Godzilla Roll', 'Garlic Shrimp', 'Pink Lady Roll', 'Shrimp Tempura Roll']"
Gilt Bar,/biz/gilt-bar-chicago,4.0,1696,"Chicago, IL","American (New), Bars",1696,"[(280, 1696)]","230 W Kinzie St, Chicago, IL 60654",,0,"['Truffle Pasta', 'Pork Belly', 'Steak Tartare', 'Ricotta Gnocchi', 'Roasted Bone Marrow', 'Foie Gras', 'Bone in Rib Eyes', 'Pot Roast', 'Beet Salad', 'Lemon Meringue Pie']"
Real Kitchen,/biz/real-kitchen-chicago,4.5,208,"Chicago, IL",Sandwiches,208,-1,"1433 West Montrose, Chicago, IL 60613",,0,"['Pork Belly Sandwich', 'Roasted Tomato Soup', 'Roast Beef Sandwiches', 'Roasted Chicken']"
Pi-Hi Cafe,/biz/pi-hi-cafe-chicago,4.5,297,"Chicago, IL","Mediterranean, Pizza, Juice Bars & Smoothies",297,-1,"3539 N Western Ave, Chicago, IL 60618",,0,"['Chicken Combo Plate', 'Baklava', 'Chicken Shawarma Plate', 'Chicken Kabob Plate', 'Falafel Sandwich', 'Chicken Panini', 'Chicken Chipotle Plate']"
Falafelji,/biz/falafelji-lyons,4.5,265,"Chicago, IL",Mediterranean,265,-1,"3910 Harlem Ave, Lyons, IL 60534",,0,"['Lentil Soup', 'Falafel Sandwich', 'Baba Ghanoush', 'Chicken Kabob Platter', 'Yoghurt Dill and Cucumber Salad', 'Baklava']"
Bridgeport Coffee,/biz/bridgeport-coffee-chicago-4,4.0,418,"Chicago, IL","Coffee & Tea, Sandwiches",418,"[(340, 417)]","3101 S Morgan St, Chicago, IL 60608",,0,[]
Cheddar’s Scratch Kitchen - Curbside To Go Available,/biz/cheddars-scratch-kitchen-curbside-to-go-available-chandler,3.5,732,"Phoenix, AZ","Comfort Food, American (Traditional)",733,-1,"2530 W. Chandler Blvd, Chandler, AZ 85224",/menu/cheddars-scratch-kitchen-curbside-to-go-available-chandler/to-go,1,"['Homemade Chicken Pot Pie', 'Monte Cristo', 'Country Fried Chicken', 'Country Fried Steak', 'Buffalo Chicken Wrapper', 'Honey Butter Croissants', 'Grilled Salmon', 'Orleans Pasta', 'Homemade Chicken Tortilla Soup', 'Hand-breaded Fried Shrimp']"
VinciTorio’s,/biz/vincitorios-tempe-2,4.0,528,"Phoenix, AZ","Italian, Buffets, Wine Bars",526,-1,"1835 E Elliot Rd, Tempe, AZ 85284",/menu/vincitorios-tempe-2/lunch-menu,1,"['Tiramisu', 'Italian Wedding Soup', 'Bruschetta', 'Cannoli', 'Cream Of Mushroom Soup', 'Seafood Fradiavolo', 'Caprese', 'Eggplant Parmigiana', 'Spaghetti Bolognese']"
Pomo Pizzeria - Scottsdale,/biz/pomo-pizzeria-scottsdale-scottsdale-7,4.0,575,"Phoenix, AZ","Pizza, Italian",572,-1,"8977 N Scottsdale Rd, Scottsdale, AZ 85253",/menu/pomo-pizzeria-scottsdale-scottsdale-7/main-menu,1,"['Margherita', 'Principe', 'Caprese', 'Tiramisu', 'Bufala Verace', 'Don Alfonso', 'Toto Sapore', 'Diavola', 'Parmigiana', 'Panna Cotta']"
Ono Hawaiian BBQ,/biz/ono-hawaiian-bbq-phoenix,3.0,164,"Phoenix, AZ","Hawaiian, Barbeque",164,-1,"3923 E Thomas Rd, Phoenix, AZ 85018",/menu/ono-hawaiian-bbq-phoenix,1,"['Chicken Katsu', 'BBQ Chicken', 'Spam Musubi', 'BBQ Beef', 'Hawaiian BBQ Mix', 'Seafood', 'Curry Chicken', 'Hawaiian BBQ Chicken', 'Teriyaki Chicken', 'Crispy Shrimp']"
L’Amore Italian Restaurant,/biz/l-amore-italian-restaurant-phoenix,4.5,300,"Phoenix, AZ",Italian,298,-1,"3159 E Lincoln Dr, Phoenix, AZ 85016",/menu/l-amore-italian-restaurant-phoenix/lunch,1,"['Black Garlic Shrimp', 'Chicken Parmigiana', 'Veal Piccata']"
Cartel Coffee Lab,/biz/cartel-coffee-lab-scottsdale,4.0,546,"Phoenix, AZ","Coffee & Tea, Breakfast & Brunch",544,-1,"7124 E 5th Ave, Scottsdale, AZ 85251",/menu/cartel-coffee-lab-scottsdale,1,[]
RigaTony’s Authentic Italian,/biz/rigatonys-authentic-italian-tempe,4.0,844,"Phoenix, AZ",Italian,842,-1,"1850 E Warner Rd, Tempe, AZ 85284",/menu/rigatonys-authentic-italian-tempe/lunch-menu,1,"['Antipasto Salad', 'Baked Rigatony', 'Spaghetti', 'Meatball', 'Fried Ravioli', 'Penne', 'Chicken Marsala', 'Cheese Ravioli', 'Fried Zucchini', 'Cappuccino Pie']"
Grassroots Kitchen & Tap,/biz/grassroots-kitchen-and-tap-scottsdale,4.5,854,"Phoenix, AZ",American (New),853,-1,"8120 N Hayden Rd, Scottsdale, AZ 85258",,0,"['Short Ribs', 'Pork Belly', 'Farmers Chopped Salad', 'Ahi Tuna Salad', 'Shrimp Po Boy', 'Tuna Poke', 'Prosciutto Wrapped Asparagus', 'Baby Back Ribs', 'Smoked Salmon', 'Red Fish']"
Hillside Spot,/biz/hillside-spot-phoenix,3.5,600,"Phoenix, AZ","Breakfast & Brunch, American (Traditional), Burgers",598,-1,"4740 E Warner Rd, Phoenix, AZ 85044",/menu/hillside-spot-phoenix,1,"['Pulled Pork Sandwich', 'Croque Madame', 'Huevos Rancheros Verde', 'Carne Asada', 'El Jefe Omelette', 'Croque Monsieur', '""spot"" Chop Salad', 'Chilaquiles Verdes', 'Turkey Sandwich', 'Cheeseburger']"
Passerotto,/biz/passerotto-chicago,4.0,128,"Chicago, IL",Korean,128,-1,"5420 N Clark St, Chicago, IL 60640",/menu/passerotto-chicago,1,"['Kalbi', 'Ddukbokki Lamb Ragu', 'Bay Scallops', 'King Trumpet Mushroom']"
Karsen’s Grill,/biz/karsens-grill-scottsdale,4.5,288,"Phoenix, AZ","Bars, Salad, American (Traditional)",288,-1,"7246 E 1st St, Scottsdale, AZ 85251",,0,"['Green Chile Stacker Burger', 'Salt and Pepper Wings', 'Cuban Sandwich', 'The Red Bird Sandwich', 'Queso', 'Green Chili Mac', 'Chipotle BBQ Burger', 'Fried Bologna Sandwich', 'Fish and Chips', 'Fried Mac']"
Maggiano’s Little Italy,/biz/maggianos-little-italy-skokie,3.5,448,"Chicago, IL","Italian, Bars, Venues & Event Spaces",448,-1,"4999 Old Orchard Shopping Ctr, Skokie, IL 60077",,0,"['Taylor Street Baked Ziti', 'Tiramisu', 'Spaghetti', 'Chopped Salad', 'Mushroom Ravioli Al Forno', 'Stuffed Mushrooms', 'Four-cheese Ravioli', 'Spaghetti and Meatball', 'Chicken Piccata', 'Fettuccine Alfredo']"
Sayat Nova,/biz/sayat-nova-chicago,3.5,422,"Chicago, IL","Mediterranean, Middle Eastern, Armenian",422,-1,"157 E Ohio St, Chicago, IL 60611",,0,"['Red Lentil Soup', 'Sarma', 'Armenian Combo', 'Rice Pilaf', 'Lamb Chops', 'Cheese Boereg', 'Stuffed Eggplant', 'Lamajoun', 'Kebab Combo', 'Hommos']"
First Draft,/biz/first-draft-chicago,4.0,479,"Chicago, IL","American (Traditional), Sports Bars, Beer Bar",479,-1,"649 S Clark St, Chicago, IL 60605",/menu/first-draft-chicago,1,"['Draft Burger', 'Fried Chicken Sandwich', 'Buffalo Chicken Sandwich', 'Turkey Burger', 'Fried Brussels', 'Mac N Cheese Skillet', 'Cheeseburger']"
Margaritaville - Chicago,/biz/margaritaville-chicago-chicago,3.0,425,"Chicago, IL","Bars, Music Venues, American (Traditional)",425,-1,"700 E Grand Ave, Chicago, IL 60611",,0,[]
La Josie,/biz/la-josie-chicago,4.0,442,"Chicago, IL","Mexican, Cocktail Bars",442,-1,"740 W Randolph St, Chicago, IL 60661",,0,"['Queso Fundido', 'Shrimp Tacos', 'Carne Asada Tacos', 'Salsa Trio', 'Lobster Tacos', 'Salsa Verde', 'Tacos Dorados', 'Chicken Enchiladas', 'Pork Belly Tacos', 'Shrimp Quesadillas']"
Earls Kitchen + Bar,/biz/earls-kitchen-bar-chicago,4.0,439,"Chicago, IL","Cocktail Bars, Breakfast & Brunch, American (Traditional)",439,-1,"1538 N Clybourn Ave, Chicago, IL 60642",,0,"['Earls Famous Clam Chowder', 'California Burger', 'Caesar Salad', 'Southern Fried Chicken and Waffles', 'Ahi Tuna Poke Bowl', 'Hawaiian Coconut Shrimp', 'Santa Fe Chicken Salad', 'Korean Hot Wings']"
Rainforest Cafe,/biz/rainforest-cafe-chicago-2,2.5,423,"Chicago, IL","American (Traditional), Seafood",423,"[(0, 422)]","605 N Clark St, Chicago, IL 60654",,0,"['Volcano', 'BBQ Bacon Cheeseburger', 'Rainforest Burger', 'Fish Tacos']"
Va Bene Italian Restaurant - Martini & Wine Bar,/biz/va-bene-italian-restaurant-martini-and-wine-bar-phoenix-2,4.0,474,"Phoenix, AZ","Italian, Wine Bars",474,-1,"4647 E Chandler Blvd, Phoenix, AZ 85048",/menu/va-bene-italian-restaurant-martini-and-wine-bar-phoenix-2,1,"['Escargot', 'Gnocchi Alla Vodka', 'Calamari Fritti', 'Melanzane Ripieni', 'Linguine Frutti Di Mare']"
Coconut’s Fish Cafe,/biz/coconuts-fish-cafe-scottsdale-3,4.5,313,"Phoenix, AZ","Hawaiian, Seafood, Fish & Chips",313,-1,"7366 E Shea Blvd, Scottsdale, AZ 85260",,0,"['Fish Tacos', 'Coconut Shrimp', 'Macadamia Nut Mahi Mahi', 'Taco Mountain', 'Fish and Chips', 'Seafood Pasta']"
Iron Chef,/biz/iron-chef-phoenix,4.0,470,"Phoenix, AZ","Japanese, Chinese, Sushi Bars",468,-1,"10810 N Tatum Blvd, Phoenix, AZ 85028",/menu/iron-chef-phoenix,1,"['Phoenix Roll', 'Dragon Roll', 'California Roll', 'Yummy Yummy Roll', 'Shrimp Tempura', 'Dynamite Roll', '2 Vegetable Spring Rolls', 'Gyoza', 'Avocado Roll', 'Philadelphia Roll']"
The Fry Bread House,/biz/the-fry-bread-house-phoenix-4,4.0,566,"Phoenix, AZ","American (Traditional), Mexican",565,-1,"4545 N 7th Ave, Phoenix, AZ 85013",/menu/the-fry-bread-house-phoenix-4,1,"['Red and Green Chile Tacos', 'Red Chili', 'Indian Taco', 'Green Chili Beef', 'Ultimate Taco', 'Green Chili Stew', 'Ground Beef Taco', 'Green Chili Taco', 'Shreaded Hatch Red Chile Beef', 'Vegetarian Taco']"
Homestead on the Roof,/biz/homestead-on-the-roof-chicago,4.0,298,"Chicago, IL",American (New),298,-1,"1924 W Chicago Ave, Chicago, IL 60622",/menu/homestead-on-the-roof-chicago,1,"['Bread Basket', 'Pici Pici Short Ribs', 'Pork Chop', 'Sweet Corn Agnolotti', 'Moroccan Spiced Mussels', 'Beef Short Rib Sugo', 'Kale Salad', 'Fried Chicken', 'Loup De Mer', 'Gazpacho']"
My Slice of the Pie Pizzeria,/biz/my-slice-of-the-pie-pizzeria-phoenix,4.5,456,"Phoenix, AZ","Pizza, Chicken Wings, Sandwiches",456,-1,"3724 E Indian School Rd, Phoenix, AZ 85018",,0,"['You Gotta Carne Asada Pizza', 'El Blanco Pizza', 'Southwest Veggin Out Pizza', 'The Supreme Being Pizza']"
Base Pizzeria,/biz/base-pizzeria-phoenix,4.5,326,"Phoenix, AZ",Pizza,326,-1,"3115 E Lincoln Dr, Phoenix, AZ 85016",,0,"['Spicy Snag Pizza', 'El Diablo Pizza', 'Wood Fire Pizzas', 'Crispy Prosciutto Salad', 'Pear and Rocket Salad', 'Ploughman', 'White Truffle Pizza', 'Pavlova', 'Beet Salad', 'Mediterranean Pizza']"
RA Sushi Bar Restaurant,/biz/ra-sushi-bar-restaurant-scottsdale-2,3.0,554,"Phoenix, AZ","Japanese, Sushi Bars",554,-1,"3815 N Scottsdale Rd, Scottsdale, AZ 85251",,0,"['Viva Las Vegas Roll', 'Shrimp Tempura', 'California Roll', 'Garlic Edamame', 'Rainbow Roll', 'Bara Chirashi Bowl', 'Shrimp Tempura Roll', 'Crazy Monkey Roll', 'Tootsy Maki Roll', 'Tuna Roll']"
The Gelato Spot,/biz/the-gelato-spot-scottsdale-5,4.0,461,"Phoenix, AZ","Pizza, Gelato, Sandwiches",459,-1,"4166 N Scottsdale Rd, Scottsdale, AZ 85251",/menu/the-gelato-spot-scottsdale-5,1,"['Wood Fired Pizza', 'Almond Snickers Gelato', 'Chocolate Caramel Fudge', 'Bacio', 'Stracciatella', 'G Spot', 'Honey Basil Pizza', 'Margherita Pizza']"
On The Border Mexican Grill & Cantina,/biz/on-the-border-mexican-grill-and-cantina-phoenix-7,3.5,305,"Phoenix, AZ","Mexican, Tex-Mex",305,-1,"5005 E Ray Rd, Phoenix, AZ 85044",,0,"['Fish Tacos', 'Shredded Beef', 'Chicken Fajitas', 'Cheese Enchiladas']"
The Kerryman,/biz/the-kerryman-chicago,3.5,421,"Chicago, IL","Irish, Pubs, American (Traditional)",421,-1,"661 N Clark St, Chicago, IL 60654",,0,"['The Bison Burger', 'The Turkey Burger', 'Macaroni and Smoked Gouda', 'Chopped Salad', 'The Cheddar Burger']"
Yard House - Takeout & Delivery Available,/biz/yard-house-takeout-and-delivery-available-scottsdale,3.5,559,"Phoenix, AZ","Vegetarian, American (New), Bars",561,-1,"7014 East Camelback Rd, Scottsdale, AZ 85251",/menu/yard-house-takeout-and-delivery-available-scottsdale/appetizers,1,"['Edge Fried Chicken Strips', 'Spicy Tuna Roll', 'Blue Crab Cakes', 'Crab Cake Sandwich', 'Onion Ring Tower', 'Spicy Chicken Breast Sandwich', 'Chopped Salad', 'Clam Chowder', 'Kale Caesar Salad', 'Hawaiian Poke Stack']"
Papa Joe’s Fish-N-Que,/biz/papa-joes-fish-n-que-phoenix,4.5,290,"Phoenix, AZ","Fish & Chips, Barbeque",290,-1,"2019 W Bethany Home Rd, Phoenix, AZ 85015",/menu/papa-joes-fish-n-que-phoenix,1,"['Catfish', 'Pork Rib 2 Piece', 'Pork Rib 3 Piece', 'Pulled Brisket Sandwich', 'Pulled Brisket', 'Hot Link']"
Thai Bowl,/biz/thai-bowl-chicago,3.5,385,"Chicago, IL",Thai,385,-1,"1049 W Taylor St, Chicago, IL 60607",,0,"['Pad Thai', 'Crab Rangoon', 'Jade Noodles', 'Pad See Ew', 'Crazy Noodles', 'Basil Chicken', 'Beef Curry Noodles', 'Red Curry Shrimp', 'Spring Rolls', 'Green Curry']"
Landbirds,/biz/landbirds-chicago,4.5,264,"Chicago, IL","Chicken Wings, Asian Fusion",264,-1,"2532 N California Ave, Chicago, IL 60647",,0,"['Spicy Tiger', 'Fried Chicken', 'Lollipop Chicken', 'Musubi Rice', 'Tiger Wings', 'Honey Butter Chips', 'Lollipop Wings', 'Tiger Chicken', 'Korean Wings', 'Spicy 6 Wings']"
Little Bad Wolf,/biz/little-bad-wolf-chicago,4.5,1535,"Chicago, IL","American (Traditional), Beer Bar, Cocktail Bars",1535,"[(680, 1532), (0, 1)]","1541 W Bryn Mawr Ave, Chicago, IL 60660",,0,"['The Wolf Burger', 'Bad Burger', 'Fried Chicken', 'Pork Bao', 'Au Cheval', 'Onion Straws', 'Crab Cake', 'Fried Shrimp', 'Lumpia', 'Fried Fish Bao']"
Eduardo’s Enoteca,/biz/eduardos-enoteca-chicago,4.0,371,"Chicago, IL","Italian, Bars",371,"[(240, 370)]","1212 N Dearborn St, Chicago, IL 60610",,0,"['Diavola Pizza', 'Lobster Ravioli', 'Spicy Pepperoni Pizza', 'Tagliatelle Bolognese', 'Arugula Avocado Salad', 'Limone E Pepe Nero Spaghetti', 'Shrimp Avocado Crostini', 'Alla Vodka Pizzas', 'Spicy Italian Sausage Pizza', 'Meatballs']"
Margeaux Brasserie,/biz/margeaux-brasserie-chicago,4.5,220,"Chicago, IL","French, Brasseries",220,-1,"11 E Walton St, Chicago, IL 60611",,0,"['Duck Wings', 'French Toast', 'French Onion Soup', 'Duck Breast', 'Baked Alaska', 'Steak Tartare', 'Macaron', 'Lobster Benedict', 'Lobster Gnocchi', 'Banana Tarte Tatin']"
Tac Quick,/biz/tac-quick-chicago,4.0,555,"Chicago, IL",Thai,555,-1,"1011 W Irving Park Rd, Chicago, IL 60613",,0,"['Pad Thai', 'Crab Rangoon', 'Spring Rolls', 'Pad See Ew', 'Papaya Salad', 'Moo Ping', 'Panang Curry', 'Boat Noodles', 'Green Curry', 'Duck Curry']"
Bourbon & Bones,/biz/bourbon-and-bones-scottsdale,4.0,451,"Phoenix, AZ","Steakhouses, Bars, American (New)",445,-1,"4200 N Scottsdale Rd, Scottsdale, AZ 85251",/menu/bourbon-and-bones-scottsdale,1,"['6 Oz. Petite Filet Mignon Steak', '26 Oz. Bone In Ribeye Steak', '10 Oz. Filet Mignon Steak', 'Iceberg Wedge Salad', 'Grilled Octopus', 'Caesar Salad']"
Manuel’s Mexican Restaurant & Cantina,/biz/manuels-mexican-restaurant-and-cantina-phoenix-4,3.5,133,"Phoenix, AZ",Mexican,133,-1,"2820 E Indian School Rd, Phoenix, AZ 85016",,0,"['Green Corn Tamale', 'Shredded Beef Tacos', 'Spinach Enchiladas', 'Beef Chimichanga', 'Tostada', 'Chile Relleno']"
T Cook’s,/biz/t-cooks-phoenix-4,4.0,393,"Phoenix, AZ","American (New), Breakfast & Brunch, Mediterranean",394,-1,"5200 E Camelback Rd, Phoenix, AZ 85018",/menu/t-cooks-phoenix-4/breakfast,1,"['Lobster Bisque', 'Mediterranean Eggs Benedict', 'Foie Gras', 'Spanish Octopus', 'Flat Iron Steak', 'Crab Claws', 'Beef Tenderloin', 'Filet Mignon', 'Huevos Rancheros', 'Rose Petals']"
Mellow Mushroom,/biz/mellow-mushroom-phoenix-6,3.5,403,"Phoenix, AZ","Pizza, Bars, Sandwiches",401,-1,"14205 S 50th St, Phoenix, AZ 85044",/menu/mellow-mushroom-phoenix-6/breakfast-menu,1,"['House Special', 'Thai Dye Pie', 'Greek Salad', 'Kosmic Karma', 'Bruschetta']"
